DATETIME,ENTITY_DESCRIPTION_SHORT,ADJUST_CAPACITY,DOWNTIME,CURRENT_WAIT_TIME,TIME_TO_PARADE_1,TIME_TO_PARADE_2,TIME_TO_NIGHT_SHOW,temp,dew_point,feels_like,pressure,humidity,wind_speed,rain_1h,snow_1h,clouds_all
2021-06-27 10:30:00,Water Ride,247.0,0,15,,,,18.255000000000003,17.36,18.605,1013.0,94.5,1.735,0.975,0.1852691645133505,100.0
2021-09-18 19:00:00,Water Ride,224.5,0,30,,,,21.56,15.18,21.52,1012.0,67.0,1.55,0.1702564102564102,0.182397358598909,74.0
2019-01-30 10:45:00,Water Ride,247.0,0,10,345.0,,465.0,3.125,2.0675,-0.985,998.75,92.75,4.975,0.2025,1.1862857142857142,74.75
2019-02-27 16:15:00,Water Ride,247.0,0,25,45.0,,195.0,19.6825,7.105,18.8525,1023.75,44.0,1.3275,0.1454276315789474,0.3483723203939745,0.0
2021-11-18 16:15:00,Water Ride,247.0,0,20,,,,9.1975,7.8325,8.6625,1032.0,91.25,1.5750000000000002,0.1982122093023255,0.1802996698248636,90.25
2020-08-13 16:45:00,Pirate Ship,136.0,0,40,,,,26.3775,15.665,26.3775,1012.25,51.75,5.4275,0.5630208333333334,0.3547785928464339,76.0
2022-01-10 14:30:00,Pirate Ship,229.5,0,30,,,,3.365,2.635,0.905,1023.0,95.0,2.5700000000000003,0.2254464285714285,0.1528144596090003,100.0
2018-10-28 12:45:00,Flying Coaster,756.0,0,40,285.0,-35.0,555.0,7.1525,1.8025,2.6325,1009.25,68.75,9.2225,0.1440178571428571,,99.5
2022-05-07 15:45:00,Water Ride,247.0,0,40,105.0,,435.0,19.61,12.38,19.275,1023.25,63.0,2.1475,0.5483629441624366,1.48,92.0
2021-08-21 18:30:00,Pirate Ship,280.5,0,30,,,,23.925,16.205000000000002,23.99,1016.0,62.0,5.21,0.52,0.183362761986793,99.5
2020-01-12 15:30:00,Water Ride,247.0,0,35,60.0,,210.0,8.52,6.73,5.57,1026.0,88.5,5.4350000000000005,0.1013636363636363,0.2062395587920325,100.0
2022-07-12 20:00:00,Flying Coaster,756.0,0,5,-150.0,,180.0,31.34,10.66,29.9,1022.0,28.0,1.61,0.137027027027027,1.48,98.0
2020-09-10 15:15:00,Pirate Ship,119.0,0,15,,,,25.3575,16.5625,25.47,1019.75,58.25,2.0475,0.2989864864864865,0.374165506532448,38.5
2022-06-16 15:15:00,Pirate Ship,293.25,0,30,135.0,,465.0,28.1975,9.9525,27.3475,1021.0,32.0,2.9275,0.28706,1.48,47.75
2020-08-16 13:45:00,Flying Coaster,756.0,0,10,,,,23.7075,17.299999999999997,23.895,1012.0,67.5,1.615,0.5575,0.3567736667380595,25.75
2022-06-02 17:45:00,Flying Coaster,756.0,0,15,-15.0,,315.0,23.6875,8.6425,23.1125,1016.0,38.25,3.3975,0.2672222222222222,1.48,24.75
2019-04-11 18:45:00,Flying Coaster,554.4,0,70,-75.0,,195.0,11.8875,1.455,10.4025,1020.0,48.75,5.36,0.129074074074074,0.3618579808806489,0.25
2021-08-05 14:00:00,Pirate Ship,280.5,0,30,,,,21.78,17.16,21.97,1009.0,75.0,4.27,0.3,0.1839204708584553,60.0
2021-10-06 10:45:00,Flying Coaster,630.0,0,5,,,,12.39,11.165,12.095,1020.75,92.25,5.945,1.0,0.1817890467987367,16.75
2022-05-21 17:00:00,Water Ride,247.0,0,30,30.0,,360.0,23.48,11.53,23.11,1020.0,47.0,0.62,0.5288888888888889,1.48,7.0
2018-12-27 12:45:00,Water Ride,224.5,0,45,255.0,-55.0,555.0,0.13,-0.4225,-2.06,1027.0,95.75,1.81,0.1057361111111111,0.2098148148148149,99.25
2021-07-02 16:00:00,Flying Coaster,756.0,0,35,,,,25.38,15.69,25.41,1017.0,55.0,1.7,0.1305,0.1850890037324145,100.0
2019-03-01 09:45:00,Water Ride,115.267,0,5,435.0,,585.0,9.0475,6.915,6.5225,1019.0,86.5,4.6850000000000005,0.1129347826086956,0.3489133111239861,97.0
2019-05-06 10:45:00,Water Ride,247.0,0,15,405.0,,705.0,10.1375,0.9425,8.77,1024.0,53.25,1.5375,0.1229310344827586,0.3695752462340672,34.0
2022-08-14 09:30:00,Water Ride,164.667,5,15,480.0,,810.0,21.92,9.285,21.355,1007.5,45.5,4.3950000000000005,1.77,1.48,98.0
2020-08-11 16:30:00,Water Ride,49.4,12,20,,,,34.235,17.560000000000002,35.16,1013.0,37.5,2.28,1.5022916666666668,0.3533834868280145,54.5
2019-11-24 15:30:00,Flying Coaster,756.0,0,30,90.0,-210.0,330.0,9.315,7.68,8.165000000000001,1008.0,89.5,2.3,0.7773913043478261,0.18,14.5
2019-12-27 12:30:00,Pirate Ship,280.5,0,45,270.0,-30.0,570.0,8.625,6.824999999999999,6.24,1028.0,88.5,4.165,0.1697692307692307,0.1950497965303062,100.0
2020-07-20 10:30:00,Flying Coaster,756.0,0,5,,,,18.855,14.22,18.74,1019.0,74.5,4.93,0.1571830985915493,0.3379433497536945,0.0
2021-10-12 12:45:00,Pirate Ship,272.0,0,15,,,,13.7175,11.5675,13.42,1025.0,87.0,3.045,1.0,0.181579457364341,98.0
2021-09-12 18:30:00,Pirate Ship,306.0,0,20,,,,21.215,11.26,20.775,1017.0,53.0,1.955,0.2490243902439024,0.1826047947171978,48.5
2021-11-10 16:00:00,Flying Coaster,672.0,0,25,,,,9.41,7.53,9.41,1024.0,88.0,0.71,0.1692727272727272,0.1805756531725524,37.0
2021-08-18 15:00:00,Flying Coaster,756.0,0,25,,,,19.79,14.39,19.68,1020.0,71.0,3.22,0.1292592592592592,0.1834711455641688,100.0
2022-04-17 12:45:00,Flying Coaster,756.0,0,40,285.0,,615.0,16.4575,3.08,15.22,1023.25,40.75,3.545,0.1332211538461538,1.48,0.25
2019-04-27 17:45:00,Water Ride,247.0,0,10,-15.0,,255.0,10.4625,3.6025,9.1925,1018.0,62.5,7.83,0.36,0.3668507387022016,71.0
2020-08-20 14:45:00,Water Ride,131.733,7,20,,,,32.042500000000004,17.7075,32.807500000000005,1006.0,42.5,4.78,0.2590625,0.359578335832084,59.5
2022-08-01 15:30:00,Pirate Ship,299.2,0,45,120.0,,450.0,25.825,17.6,25.94,1019.0,60.5,2.27,0.3103676470588235,1.48,99.5
2021-08-19 18:45:00,Flying Coaster,756.0,0,5,,,,18.96,13.6975,18.775,1016.0,71.5,2.3600000000000003,0.1385204081632653,0.1834313092161929,100.0
2020-07-23 15:00:00,Flying Coaster,756.0,0,10,,,,26.7,10.82,26.52,1017.0,37.0,1.15,0.1212676056338028,0.3401552795031056,91.0
2019-10-09 12:45:00,Flying Coaster,756.0,0,10,285.0,-15.0,435.0,14.02,11.225,13.655,1011.0,83.25,6.055,0.3325,0.4184078070683661,86.5
2021-06-24 16:30:00,Pirate Ship,280.5,0,15,,,,18.535,14.125,18.42,1021.0,75.5,3.335,0.125,0.1853639104220499,88.5
2021-07-14 15:15:00,Pirate Ship,280.5,0,35,,,,18.8275,16.93,19.0825,1016.0,88.75,5.6425,0.2464285714285714,0.1846766436979615,99.25
2021-12-27 13:15:00,Flying Coaster,756.0,0,50,,,,9.3575,9.17,7.2175,997.0,98.75,5.215,0.1775,0.1602784950202877,97.25
2022-06-30 13:15:00,Flying Coaster,756.0,0,10,255.0,,585.0,13.63,13.0,13.552499999999998,1016.0,96.0,1.4575,1.955,1.48,100.0
2019-08-13 10:30:00,Water Ride,224.5,0,35,420.0,,750.0,16.64,12.05,16.305,1022.0,74.5,3.62,0.2528571428571428,0.40054533603708,37.5
2018-10-12 15:30:00,Water Ride,224.5,0,25,120.0,-200.0,270.0,24.455,16.32,24.535,1018.0,60.5,5.365,0.376756329113924,,99.5
2022-04-28 17:15:00,Pirate Ship,221.0,0,40,15.0,,345.0,20.3125,7.5,19.535,1025.0,43.5,4.115,0.2179838709677419,1.48,97.5
2018-11-13 15:15:00,Water Ride,224.5,0,20,105.0,-205.0,225.0,14.2,9.285,13.565,1028.0,72.25,3.5125,0.1692751479289941,,27.25
2019-07-24 13:30:00,Water Ride,224.5,0,20,240.0,,570.0,35.415,15.94,35.62,1014.0,31.5,1.875,0.2137050359712229,0.394327201622248,1.5
2019-08-04 19:00:00,Water Ride,247.0,0,20,-90.0,,240.0,29.14,14.92,28.94,1012.0,42.0,1.35,0.6845054945054945,0.397840382387022,100.0
2019-12-30 15:15:00,Flying Coaster,756.0,0,60,105.0,-195.0,405.0,6.5775,0.255,5.865,1032.0,64.0,1.5225,0.1352692307692307,0.1972111265795673,0.0
2022-03-05 12:15:00,Flying Coaster,756.0,0,35,,,,10.015,1.5575,9.5925,1020.0,56.0,1.08,0.5138876146788991,0.1241811139800811,0.75
2022-03-18 10:00:00,Flying Coaster,756.0,0,5,,,,6.98,3.95,3.46,1039.0,81.0,5.86,0.4610112359550562,0.1173257100700848,6.0
2022-03-30 11:00:00,Flying Coaster,756.0,0,5,,,,9.76,9.31,9.3,1003.0,97.0,1.57,0.7,0.1109295462928808,99.0
2022-07-25 20:00:00,Water Ride,247.0,0,20,-150.0,,180.0,25.17,13.71,25.02,1014.0,49.0,5.09,0.1452,1.48,76.0
2021-12-29 15:15:00,Pirate Ship,301.75,0,50,,,,14.17,14.02,14.23,1010.25,99.0,6.300000000000001,0.19,0.1591718922906676,100.0
2022-06-25 12:45:00,Flying Coaster,756.0,0,15,285.0,,615.0,17.447499999999998,15.0,17.4875,1012.25,85.75,1.4925,0.3257142857142857,1.48,100.0
2022-02-11 16:15:00,Water Ride,247.0,0,25,,,,8.08,2.6900000000000004,7.48,1034.0,68.75,1.5725,0.1145394736842105,0.1357783105864994,65.25
2021-08-09 13:15:00,Flying Coaster,756.0,0,25,,,,19.545,13.7075,19.355,1018.0,69.0,4.3950000000000005,0.11,0.1837837352856732,86.25
2022-04-09 17:15:00,Water Ride,247.0,0,15,15.0,,345.0,9.805,4.8025,8.035,1017.25,71.0,3.835,0.1394767441860465,1.48,38.5
2020-09-05 16:00:00,Flying Coaster,756.0,0,35,,,,19.66,10.91,19.17,1022.0,57.0,3.36,0.3956756756756757,0.3707174983936603,69.0
2020-10-26 09:30:00,Flying Coaster,705.6,0,5,,,,9.025,7.45,6.235,1005.5,90.0,5.369999999999999,0.2442105263157895,0.4059204326408224,1.0
2022-06-28 14:00:00,Pirate Ship,221.0,0,40,210.0,,540.0,24.94,12.2,24.66,1018.0,45.0,1.68,0.3286764705882352,1.48,7.0
2021-09-09 15:15:00,Flying Coaster,756.0,0,5,,,,25.3,18.4925,25.6075,1011.75,66.0,2.5025,0.638,0.1827128194085558,76.0
2019-06-13 14:45:00,Water Ride,247.0,0,30,165.0,,495.0,18.2175,11.9925,17.8475,1012.25,67.0,6.2325,0.3813888888888889,0.3815161500579374,42.75
2019-12-22 12:45:00,Water Ride,247.0,0,30,255.0,-45.0,555.0,9.7,7.640000000000001,6.215,992.0,87.0,8.264999999999999,0.19,0.1915873313343328,93.5
2021-10-24 12:00:00,Pirate Ship,306.0,0,35,,,,9.09,7.21,7.42,1023.0,88.0,2.99,0.306896551724138,0.181167097329888,0.0
2019-08-31 15:30:00,Flying Coaster,756.0,0,55,120.0,,450.0,30.455,15.91,30.435,1010.5,41.5,4.93,0.1113122171945701,0.406242033603708,36.0
2021-08-05 16:00:00,Flying Coaster,756.0,0,30,,,,23.11,17.34,23.3,1008.0,70.0,5.85,0.3085714285714285,0.1839175997703129,78.0
2018-11-27 15:30:00,Water Ride,247.0,0,15,90.0,-220.0,210.0,8.155000000000001,5.355,6.01,1019.0,82.5,3.48,0.209,0.2557201986754967,93.5
2020-10-25 10:00:00,Flying Coaster,756.0,0,20,,,,11.1,10.33,10.75,1005.0,95.0,5.25,1.71,0.4052409509530948,100.0
2019-09-24 14:30:00,Water Ride,224.5,0,15,240.0,,360.0,15.73,15.095,15.87,1006.5,96.0,4.64,1.795,0.4137376882966396,100.0
2021-10-04 10:30:00,Water Ride,224.5,0,10,,,,11.88,11.015,11.59,1017.0,94.5,4.495,1.477777777777778,0.1818583118001722,36.0
2021-07-01 17:45:00,Pirate Ship,280.5,0,15,,,,21.92,15.8075,21.95,1018.0,68.25,3.1025,0.129625,0.1851209445879988,43.25
2019-08-13 17:00:00,Flying Coaster,756.0,0,40,30.0,,360.0,18.34,8.6,17.61,1020.0,53.0,4.01,0.129047619047619,0.4006300695249131,73.0
2020-10-07 16:00:00,Flying Coaster,756.0,0,10,,,,17.13,10.04,16.54,1019.0,63.0,4.7,0.12,0.3929235382308845,86.0
2020-03-12 12:00:00,Pirate Ship,144.5,0,35,300.0,,450.0,10.32,7.56,9.57,1017.0,83.0,3.83,0.2319999999999999,0.2477746840865281,90.0
2020-10-19 14:15:00,Water Ride,247.0,0,25,,,,13.6875,7.295,12.8175,1019.5,65.25,4.8075,0.2522093023255814,0.4012002034696937,96.25
2020-08-10 11:15:00,Water Ride,247.0,0,20,,,,27.585,20.9875,29.5475,1014.0,67.5,1.755,1.2869791666666668,0.3525377489826515,60.0
2021-09-29 10:30:00,Water Ride,224.5,0,10,,,,13.395,12.61,13.275,1020.5,95.0,4.065,1.0,0.1820305770887166,68.5
2019-06-12 12:00:00,Water Ride,247.0,0,20,330.0,,660.0,14.87,8.13,14.08,1010.0,64.0,3.01,0.1813333333333333,0.381167439165701,98.0
2018-11-05 12:00:00,Water Ride,179.75,0,20,330.0,,420.0,16.56,10.64,16.05,1006.0,68.0,3.91,0.149,,22.0
2020-07-16 15:45:00,Flying Coaster,756.0,0,15,,,,20.2025,15.1025,20.1725,1020.25,72.5,3.6975,0.1997887323943662,0.3353193938744913,100.0
2021-12-22 17:00:00,Pirate Ship,301.75,0,20,,,,-0.6,-1.47,-3.57,1021.0,93.0,2.35,0.9337184115523464,0.1628513463666543,100.0
2021-11-18 14:00:00,Pirate Ship,204.0,0,25,,,,10.79,9.7,10.35,1032.0,93.0,1.39,0.2001744186046511,0.1803028997990238,99.0
2022-05-27 16:00:00,Pirate Ship,306.0,0,50,90.0,,420.0,19.71,14.95,19.67,1025.0,74.0,3.3,0.17,1.48,71.0
2021-12-02 12:45:00,Flying Coaster,756.0,0,25,,,,4.807499999999999,2.04,0.795,1009.0,82.25,5.675,0.3325,0.2154225352112676,48.0
2022-06-08 18:45:00,Water Ride,181.133,4,40,-75.0,,255.0,19.765,15.3125,19.7725,1010.0,75.5,4.8575,0.2821428571428571,1.48,40.0
2020-10-19 17:30:00,Pirate Ship,280.5,0,35,,,,13.605,6.815,12.68,1016.0,63.5,4.42,0.2627906976744186,0.4012941743414007,97.5
2020-10-06 12:00:00,Pirate Ship,82.45,0,5,,,,13.78,12.0,13.54,1006.0,89.0,6.89,0.172,0.3921139430284858,85.0
2019-02-25 14:00:00,Flying Coaster,756.0,0,40,180.0,,330.0,15.77,-0.04,14.29,1034.0,34.0,2.13,0.1564473684210526,0.3477172653534183,0.0
2019-11-14 11:15:00,Water Ride,224.5,0,25,345.0,45.0,465.0,5.5,4.6450000000000005,2.2875,999.0,94.25,4.355,0.1077272727272727,0.4296512891077636,100.0
2022-04-25 13:15:00,Water Ride,247.0,0,35,255.0,,585.0,14.6,7.76,13.77,1011.0,63.5,2.635,0.111747311827957,1.48,18.5
2018-12-25 14:30:00,Flying Coaster,724.5,0,60,150.0,-160.0,450.0,6.365,0.5900000000000001,5.755000000000001,1035.5,66.5,1.47,0.1083055555555555,0.4496296296296298,7.0
2020-02-08 11:15:00,Water Ride,247.0,0,15,345.0,,525.0,9.885,6.9625,8.055,1021.25,82.0,4.3375,0.1627319587628865,0.2248530199186121,96.75
2019-08-07 17:15:00,Flying Coaster,756.0,0,25,15.0,,345.0,25.3,15.89,25.3475,1010.0,56.0,4.625,0.2878488372093023,0.3987561558516801,41.5
2019-10-06 15:45:00,Water Ride,224.5,0,30,105.0,-195.0,315.0,16.8075,11.1275,16.355,1012.0,69.25,6.2525,0.1075,0.4175083285052143,81.25
2021-09-30 15:45:00,Flying Coaster,756.0,0,5,,,,17.485,9.95,16.8875,1026.0,61.25,3.68,1.0,0.1819885874246339,81.5
2019-05-08 16:30:00,Flying Coaster,756.0,0,25,60.0,,360.0,12.04,6.3950000000000005,11.1,998.0,69.0,6.45,0.78,0.3702759269988412,55.0
2019-04-17 17:15:00,Water Ride,247.0,0,45,15.0,,285.0,17.895,7.4025,17.05,1018.0,50.25,3.6675,0.193463687150838,0.3637155996523754,94.0
2019-02-26 15:45:00,Flying Coaster,756.0,0,35,75.0,,225.0,18.3275,3.87,17.2125,1030.0,38.25,2.7075,0.1508004385964912,0.3480529403244496,0.0
2021-08-09 13:15:00,Water Ride,224.5,0,25,,,,19.545,13.7075,19.355,1018.0,69.0,4.3950000000000005,0.11,0.1837837352856732,86.25
2019-07-07 16:45:00,Flying Coaster,756.0,0,35,45.0,,375.0,24.7525,12.93,24.53,1014.0,47.75,4.18,0.2879411764705882,0.3890509125144843,80.5
2021-06-22 10:15:00,Water Ride,247.0,0,10,,,,17.2975,15.4225,17.4025,1013.0,88.75,2.4925,0.288,0.1854417886879127,100.0
2018-10-25 16:45:00,Water Ride,202.0,0,35,45.0,-275.0,315.0,15.765,10.315,15.225,1020.0,70.0,1.805,0.1286440677966101,,5.75
2022-03-05 12:15:00,Pirate Ship,306.0,0,15,,,,10.015,1.5575,9.5925,1020.0,56.0,1.08,0.5138876146788991,0.1241811139800811,0.75
2020-03-05 10:30:00,Water Ride,247.0,0,15,390.0,,540.0,8.545,7.945,6.75,991.0,96.0,3.31,1.525,0.2428737417005783,100.0
2019-03-14 15:30:00,Water Ride,247.0,0,25,90.0,,240.0,9.75,6.825,6.025,1009.0,82.0,9.345,0.595,0.3530554750869061,100.0
2021-07-12 11:30:00,Flying Coaster,756.0,0,30,,,,17.42,16.695,17.71,1010.0,95.5,1.49,2.18,0.1847509331036463,100.0
2020-09-13 17:15:00,Flying Coaster,756.0,0,30,,,,27.9,9.8125,27.130000000000003,1024.0,32.25,1.65,0.2389864864864864,0.3763051509959306,0.0
2022-06-01 15:00:00,Flying Coaster,756.0,0,40,150.0,,480.0,20.95,8.25,20.25,1016.0,44.0,2.77,0.2520689655172414,1.48,66.0
2020-01-07 16:00:00,Flying Coaster,756.0,0,15,30.0,,120.0,8.18,7.73,6.18,1029.0,97.0,3.23,0.268141592920354,0.2027843221246519,99.0
2020-02-21 10:15:00,Flying Coaster,756.0,0,5,405.0,,585.0,5.1525,3.82,2.2225,1032.0,91.25,3.7125,0.884525,0.233845309488113,10.75
2021-07-22 13:00:00,Pirate Ship,280.5,0,15,,,,26.2,15.57,26.2,1021.0,52.0,3.88,0.5244897959183673,0.1844042492104507,0.0
2019-01-18 12:00:00,Flying Coaster,756.0,0,5,270.0,,390.0,3.3,1.19,1.51,1021.0,86.0,1.89,0.1238974358974358,0.5380898876404495,37.0
2022-06-13 15:00:00,Water Ride,247.0,0,40,150.0,,480.0,21.92,11.63,21.53,1024.0,52.0,2.38,0.21192,1.48,17.0
2022-06-03 12:45:00,Pirate Ship,306.0,0,45,285.0,,615.0,20.97,14.205,20.8275,1015.0,65.25,2.89,0.1968518518518518,1.48,97.0
2021-12-16 17:00:00,Water Ride,247.0,0,25,,,,9.32,7.77,7.95,1037.0,90.0,2.6,0.580216606498195,0.1660383622279601,54.0
2018-12-02 17:15:00,Flying Coaster,756.0,0,20,-15.0,-325.0,225.0,14.375,13.2975,14.3025,1006.0,93.25,5.91,0.3424999999999999,0.2456415562913907,100.0
2022-08-04 16:00:00,Pirate Ship,272.0,0,60,90.0,,420.0,29.71,18.81,30.93,1014.0,52.0,3.24,0.6700000000000002,1.48,100.0
2022-04-22 11:45:00,Flying Coaster,756.0,0,40,345.0,,675.0,15.8425,7.9375,15.0375,1002.25,59.5,4.4375,0.1561057692307692,1.48,42.5
2020-07-15 10:00:00,Pirate Ship,76.5,0,5,,,,16.99,14.81,17.02,1016.0,87.0,2.21,0.13,0.3344591989719426,100.0
2019-05-08 09:30:00,Water Ride,247.0,0,5,480.0,,780.0,11.13,10.515,10.805,1000.5,96.0,5.74,1.535,0.3701846755504056,100.0
2022-04-13 11:00:00,Water Ride,247.0,0,20,390.0,,720.0,12.51,12.2,12.38,1018.0,98.0,1.55,0.51,1.48,94.0
2022-07-25 13:45:00,Pirate Ship,306.0,0,40,225.0,,555.0,24.8975,17.805,25.135,1014.0,64.75,6.640000000000001,0.1252,1.48,98.25
2020-09-10 13:15:00,Water Ride,247.0,0,5,,,,23.8725,16.8425,24.015,1020.75,65.0,1.7925,0.3006081081081081,0.3741076783037053,49.0
2020-10-24 10:15:00,Water Ride,247.0,0,10,,,,13.385,12.0725,13.1775,1015.0,91.75,6.4675,0.2164655172413793,0.4045542407367745,100.0
2020-01-19 11:00:00,Flying Coaster,756.0,0,25,330.0,,480.0,3.07,2.35,-0.52,1040.0,95.0,4.02,0.1716157205240174,0.2109670164917541,27.0
2022-02-26 13:30:00,Pirate Ship,306.0,0,25,,,,8.59,2.48,5.94,1032.5,65.5,4.73,0.1521875,0.127871634083364,1.0
2021-08-01 16:00:00,Pirate Ship,280.5,0,25,,,,22.66,14.76,22.57,1012.0,61.0,3.32,0.1866666666666666,0.1840554120011484,35.0
2019-08-15 16:30:00,Flying Coaster,756.0,0,20,60.0,,390.0,22.595,13.785,22.41,1016.5,57.5,6.33,0.1149999999999999,0.4012492757821553,50.0
2022-02-01 12:30:00,Pirate Ship,153.0,0,5,,,,6.16,5.87,2.595,1024.5,98.0,5.445,0.2456666666666666,0.1411729988933972,100.0
2020-01-03 16:30:00,Water Ride,247.0,0,35,30.0,-270.0,330.0,10.48,7.93,9.79,1025.0,84.5,4.755,0.1699999999999999,0.2000230242021846,94.0
2020-01-12 15:30:00,Flying Coaster,756.0,0,35,60.0,,210.0,8.52,6.73,5.57,1026.0,88.5,5.4350000000000005,0.1013636363636363,0.2062395587920325,100.0
2022-07-28 14:00:00,Water Ride,247.0,0,30,210.0,,540.0,26.14,11.11,26.14,1014.0,39.0,2.77,0.1106779661016949,1.48,39.0
2020-08-18 10:45:00,Pirate Ship,136.0,0,30,,,,20.925,17.0225,21.125,1013.0,78.5,2.3775,0.4391071428571428,0.3580748018847719,90.0
2021-12-28 12:15:00,Pirate Ship,293.25,0,50,,,,11.555,8.455,10.8875,1000.75,81.25,8.0825,0.375,0.1597694577646625,83.5
2021-08-17 14:45:00,Water Ride,247.0,0,25,,,,18.385,11.2775,17.93,1022.0,63.25,4.2125,0.2341666666666666,0.1835059575078955,97.5
2020-08-11 12:15:00,Flying Coaster,756.0,0,35,,,,33.15,19.2425,34.9575,1014.0,44.0,1.58,1.4710069444444445,0.3532606018419362,79.5
2022-07-26 13:15:00,Flying Coaster,756.0,0,30,255.0,,585.0,20.77,14.9775,20.715,1019.75,69.5,2.7125000000000004,0.1850423728813559,1.48,95.0
2019-09-29 13:30:00,Water Ride,247.0,0,15,240.0,-60.0,450.0,16.455,14.2,16.415,1005.5,86.5,7.855,0.3725,0.4152889629200463,87.0
2022-02-21 11:30:00,Pirate Ship,153.0,0,45,,,,8.265,4.375,4.01,1013.0,76.5,9.595,0.595,0.130571744743637,65.5
2022-04-17 19:30:00,Water Ride,247.0,0,25,-120.0,,210.0,18.655,5.135,17.65,1019.0,41.0,2.645,0.1345192307692307,1.48,69.5
2021-08-27 18:30:00,Flying Coaster,756.0,0,10,,,,20.035,10.165,19.48,1019.0,53.0,4.04,0.1215217391304347,0.1831560436405397,75.0
2022-04-23 13:30:00,Water Ride,247.0,0,35,240.0,,570.0,18.245,10.23,17.68,997.0,59.5,3.845,1.929,1.48,99.0
2022-02-08 11:45:00,Pirate Ship,153.0,0,35,,,,8.2025,7.1425,6.19,1034.0,93.0,3.2750000000000004,0.2632911392405063,0.1374714127628181,97.5
2022-01-19 17:30:00,Pirate Ship,153.0,0,20,,,,5.245,4.665,2.4450000000000003,1027.0,96.0,3.53,0.162,0.1479675396532644,100.0
2019-05-04 14:45:00,Water Ride,247.0,0,25,165.0,,435.0,6.797499999999999,1.86,3.4725,1014.75,70.75,5.2775,0.205,0.3690016657010428,97.75
2021-10-25 10:00:00,Flying Coaster,302.4,9,5,,,,7.28,6.99,4.93,1020.0,98.0,3.5,0.18,0.1811355153603215,94.0
2020-08-01 16:30:00,Pirate Ship,119.0,0,40,,,,27.245,17.564999999999998,28.045,1016.5,55.5,3.685,1.639090909090909,0.346444099378882,83.5
2021-12-06 11:45:00,Pirate Ship,153.0,0,40,,,,5.515000000000001,5.2250000000000005,3.2425,1015.25,98.0,2.89,0.14,0.1886619718309859,88.0
2019-03-22 11:30:00,Flying Coaster,756.0,0,35,360.0,,510.0,13.185,2.715,11.84,1029.5,49.0,0.28,0.1385694444444444,0.3555062282734647,0.0
2018-10-24 14:00:00,Pirate Ship,255.0,0,35,210.0,-110.0,480.0,15.13,12.81,14.94,1029.0,86.0,3.37,0.1319620253164556,,100.0
2019-10-04 11:30:00,Flying Coaster,756.0,0,20,345.0,45.0,510.0,14.895,10.8,14.435,1010.0,76.5,6.595000000000001,0.4195,0.4168272016222479,90.5
2021-08-09 15:15:00,Flying Coaster,756.0,0,30,,,,21.1275,13.695,20.93,1018.0,62.5,5.58,0.1103571428571428,0.1837808641975308,94.25
2022-06-25 12:45:00,Pirate Ship,306.0,0,20,285.0,,615.0,17.447499999999998,15.0,17.4875,1012.25,85.75,1.4925,0.3257142857142857,1.48,100.0
2019-07-12 14:30:00,Flying Coaster,756.0,0,40,180.0,,510.0,25.17,13.855,25.035,1015.0,49.5,4.32,0.3776056338028168,0.3905858922363847,56.0
2019-07-10 17:45:00,Water Ride,247.0,0,15,-15.0,,315.0,26.465,12.16,26.465,1018.0,41.0,1.61,0.5701260504201681,0.3900025347624565,89.75
2020-07-25 12:15:00,Water Ride,247.0,0,40,,,,24.385,16.049999999999997,24.4375,1013.75,59.75,5.485,0.2492241379310344,0.3414636431784108,96.75
2020-02-24 13:30:00,Pirate Ship,277.1,0,55,210.0,,390.0,11.43,10.015,11.005,1018.0,91.0,8.365,0.3803500000000001,0.2360210965945598,100.0
2021-10-20 16:45:00,Pirate Ship,297.5,0,40,,,,18.62,16.185,18.7725,1006.25,85.75,7.8275,1.4791666666666663,0.1812980907263853,94.75
2019-12-17 11:30:00,Pirate Ship,153.0,0,30,330.0,30.0,450.0,13.92,10.25,13.42,1002.0,78.5,6.295,0.11,0.1880814949668023,44.0
2020-10-20 16:15:00,Flying Coaster,756.0,0,25,,,,13.7125,12.9225,13.6175,1009.0,95.0,5.5575,0.6575,0.4019519704433497,100.0
2019-10-21 16:30:00,Water Ride,247.0,0,30,60.0,-240.0,330.0,14.125,9.46,13.51,1019.5,73.5,3.49,0.7220454545454545,0.4222110370799536,100.0
2022-05-09 19:45:00,Water Ride,247.0,0,25,-135.0,,195.0,24.22,10.33,23.78,1022.0,41.5,0.715,0.4348604060913705,1.48,95.25
2021-09-13 10:45:00,Flying Coaster,630.0,0,5,,,,18.485,13.1125,18.245,1016.25,71.0,2.74,0.209390243902439,0.1825814671260407,96.5
2019-05-08 11:30:00,Water Ride,247.0,0,10,360.0,,660.0,11.98,9.99,11.53,999.5,88.0,5.869999999999999,1.11,0.3702107473928158,100.0
2022-01-28 15:00:00,Water Ride,247.0,0,20,,,,6.96,6.06,5.4,1038.0,94.0,2.28,0.1107142857142857,0.1432423459977868,100.0
2019-08-17 14:30:00,Water Ride,247.0,0,35,180.0,,510.0,18.545,18.545,19.065,1010.5,100.0,5.335,1.365,0.4018489281575898,100.0
2021-12-15 11:30:00,Flying Coaster,756.0,0,15,,,,7.395,7.095,7.395,1034.0,98.0,0.505,0.507797833935018,0.166691257838436,74.5
2019-04-13 12:30:00,Flying Coaster,756.0,0,40,300.0,,570.0,7.385,-2.095,4.765000000000001,1024.5,50.0,4.045,0.16,0.3624022305909617,76.0
